,Date,City,CO,NO2,SO2,O3,PM25,PM10,AQI
6284,2025-09-19 20:00:00+00:00,Dubai,973,55.5,30.1,82,38.2,73.8,79.54667
6285,2025-09-19 21:00:00+00:00,Dubai,1015,53.4,29.1,75,36.4,68.9,79.37333
6286,2025-09-19 22:00:00+00:00,Dubai,905,50.7,27.5,66,35.2,64.5,79.119995
6287,2025-09-19 23:00:00+00:00,Dubai,708,47.6,25.5,57,34.1,60.5,78.829994
6288,2025-09-20 00:00:00+00:00,Dubai,533,48.7,27.5,52,41.4,90.6,78.51999
6289,2025-09-20 01:00:00+00:00,Dubai,412,47.5,26.1,44,39.2,86.8,78.35333
6290,2025-09-20 02:00:00+00:00,Dubai,314,45.8,24.1,32,37.4,80.6,78.13
6291,2025-09-20 03:00:00+00:00,Dubai,249,43.4,22.6,27,37.3,75.7,77.846664
6292,2025-09-20 04:00:00+00:00,Dubai,239,39.7,21.7,31,37.8,80.1,77.600006
6293,2025-09-20 05:00:00+00:00,Dubai,262,35.4,21.2,41,39.2,90.6,77.57333
6294,2025-09-20 06:00:00+00:00,Dubai,273,32.2,21.5,55,41.1,109.9,77.433334
6295,2025-09-20 07:00:00+00:00,Dubai,234,30.8,23.2,76,44.5,131.3,77.465
6296,2025-09-20 08:00:00+00:00,Dubai,181,30.5,25.6,102,48.8,147.6,77.70167
6297,2025-09-20 09:00:00+00:00,Dubai,177,31,27,120,55.8,163,78.14333
6298,2025-09-20 10:00:00+00:00,Dubai,277,32.9,26.6,126,61.5,164.4,78.84167
6299,2025-09-20 11:00:00+00:00,Dubai,425,35.7,25.2,124,54.4,143.9,79.59833
6300,2025-09-20 12:00:00+00:00,Dubai,518,46.2,31.3,110,47.7,115.3,80.075
6301,2025-09-20 13:00:00+00:00,Dubai,505,42.3,26,112,44.8,96.4,79.916664
6302,2025-09-20 14:00:00+00:00,Dubai,437,36.9,18.8,114,42.6,83.8,79.58333
6303,2025-09-20 15:00:00+00:00,Dubai,362,33.3,13.8,111,40.2,71.9,79.206665
6304,2025-09-20 16:00:00+00:00,Dubai,286,32.7,13.1,101,38,67.5,78.82166
6305,2025-09-20 17:00:00+00:00,Dubai,204,33.9,14.7,87,40.3,93.8,78.48833
6306,2025-09-20 18:00:00+00:00,Dubai,144,36,16.5,73,42.8,129.9,78.65833
6307,2025-09-20 19:00:00+00:00,Dubai,124,39.4,18.1,58,45.9,165.8,79.47667
6308,2025-09-20 20:00:00+00:00,Dubai,127,43.7,19.9,43,48.4,184.9,80.94334
6309,2025-09-20 21:00:00+00:00,Dubai,131,46.8,21.3,32,48.2,177.9,82.795
6310,2025-09-20 22:00:00+00:00,Dubai,127,47.8,22.1,29,44.8,146.7,84.611664
6311,2025-09-20 23:00:00+00:00,Dubai,125,47.5,22.5,30,39.7,111.8,85.98167
6312,2025-09-21 00:00:00+00:00,Dubai,131,36.6,16.3,32,29.3,80.6,86.83667
6313,2025-09-21 01:00:00+00:00,Dubai,151,35.9,16.6,32,27.7,74.3,86.670006
6314,2025-09-21 02:00:00+00:00,Dubai,179,34.8,17,32,26.7,69.6,86.46168
6315,2025-09-21 03:00:00+00:00,Dubai,212,32.9,17.4,33,28.6,73.6,86.27834
6316,2025-09-21 04:00:00+00:00,Dubai,252,29.2,17.4,35,33.1,102.4,86.24335
6317,2025-09-21 05:00:00+00:00,Dubai,296,24.8,17.5,38,38.8,151.3,86.615005
6318,2025-09-21 06:00:00+00:00,Dubai,327,22.4,18.3,41,42.5,193.2,87.62668
6319,2025-09-21 07:00:00+00:00,Dubai,339,23.3,20.6,46,43.8,198.4,89.01501
6320,2025-09-21 08:00:00+00:00,Dubai,338,26.2,23.8,51,46,193.7,90.13335
6321,2025-09-21 09:00:00+00:00,Dubai,330,29.8,26.5,54,49.6,192.3,90.90167
6322,2025-09-21 10:00:00+00:00,Dubai,312,33.7,28.9,55,54.9,196,91.39
6323,2025-09-21 11:00:00+00:00,Dubai,287,38.2,30.9,55,56.8,192.3,91.916664
6324,2025-09-21 12:00:00+00:00,Dubai,271,53.1,40.6,46,65.7,223.5,92.72333
6325,2025-09-21 13:00:00+00:00,Dubai,269,59.2,36.4,37,66.6,215.1,94.526665
6326,2025-09-21 14:00:00+00:00,Dubai,276,67.2,30.6,26,64.3,192.3,96.50499
6327,2025-09-21 15:00:00+00:00,Dubai,293,69.3,25.5,23,59.4,180.2,98.31333
6328,2025-09-21 16:00:00+00:00,Dubai,333,59.6,21.7,36,54.6,167.6,100.11834
6329,2025-09-21 17:00:00+00:00,Dubai,383,44,18.5,56,51.7,151.8,101.78668
6330,2025-09-21 18:00:00+00:00,Dubai,406,33.2,17.1,71,50.4,138.3,102.753334
6331,2025-09-21 19:00:00+00:00,Dubai,374,31.4,18,76,50.5,129.5,102.89334
6332,2025-09-21 20:00:00+00:00,Dubai,314,34.4,20.6,75,52,123.4,102.28833
6333,2025-09-21 21:00:00+00:00,Dubai,272,39.6,23.6,70,52.3,118.7,101.263336
6334,2025-09-21 22:00:00+00:00,Dubai,267,48.3,27.4,57,52.3,119,100.27667
6335,2025-09-21 23:00:00+00:00,Dubai,280,59.2,31.7,38,53.2,123.4,99.815
6336,2025-09-22 00:00:00+00:00,Dubai,293,62.3,32.4,32,52.4,112.5,100.00833
6337,2025-09-22 01:00:00+00:00,Dubai,304,63.1,32.7,26,52.7,122.5,100.54
6338,2025-09-22 02:00:00+00:00,Dubai,315,63.9,33.3,18,53.4,125.3,101.34332
6339,2025-09-22 03:00:00+00:00,Dubai,317,63.3,34.8,14,57.3,127.6,102.27167
6340,2025-09-22 04:00:00+00:00,Dubai,294,59.5,38.3,17,61.9,134.6,103.17166
6341,2025-09-22 05:00:00+00:00,Dubai,263,54.2,42.8,25,63.6,142.5,103.708336
6342,2025-09-22 06:00:00+00:00,Dubai,260,50.6,46,34,61.5,149.9,103.56167
6343,2025-09-22 07:00:00+00:00,Dubai,321,51.1,47.8,44,61,151.8,102.84
6344,2025-09-22 08:00:00+00:00,Dubai,411,53.3,48.4,56,61.2,145.3,102.06333
6345,2025-09-22 09:00:00+00:00,Dubai,464,52.7,46,71,56.6,128.5,101.256676
6346,2025-09-22 10:00:00+00:00,Dubai,440,46.1,38.2,92,50.3,108.7,100.19334
6347,2025-09-22 11:00:00+00:00,Dubai,380,36.7,27.5,116,45.6,98.3,98.738335
6348,2025-09-22 12:00:00+00:00,Dubai,340,29.5,23.6,121,60.5,125.7,97.17167
6349,2025-09-22 13:00:00+00:00,Dubai,341,28.7,21,116,58.6,122.9,95.54167
6350,2025-09-22 14:00:00+00:00,Dubai,363,27.7,17.6,108,59,128.5,94.00499
6351,2025-09-22 15:00:00+00:00,Dubai,396,27.4,15.5,101,58,128.1,92.941666
6352,2025-09-22 16:00:00+00:00,Dubai,444,27.9,16.1,97,57.7,125.3,92.07333
6353,2025-09-22 17:00:00+00:00,Dubai,504,29,18.1,93,58,122.9,91.36833
6354,2025-09-22 18:00:00+00:00,Dubai,556,31.1,20.2,89,58.6,121.1,90.88667
6355,2025-09-22 19:00:00+00:00,Dubai,594,34.7,22,83,60.1,118.7,90.600006
6356,2025-09-22 20:00:00+00:00,Dubai,625,39.2,23.8,77,61.7,116.6,90.420006
6357,2025-09-22 21:00:00+00:00,Dubai,642,43.2,25.9,71,61.2,114.1,90.30666
6358,2025-09-22 22:00:00+00:00,Dubai,630,46,28.3,67,59.6,111.8,90.23001
6359,2025-09-22 23:00:00+00:00,Dubai,605,48.3,31,63,58,109,90.11001
6360,2025-09-23 00:00:00+00:00,Dubai,612,75.3,40,20,61.9,111.1,89.87
6361,2025-09-23 01:00:00+00:00,Dubai,690,76.4,45.3,18,63.3,112.9,89.846664
6362,2025-09-23 02:00:00+00:00,Dubai,798,77.8,52.9,15,65.2,114.6,89.68667
6363,2025-09-23 03:00:00+00:00,Dubai,863,78.4,59.9,15,69.2,119,89.50833
6364,2025-09-23 04:00:00+00:00,Dubai,830,77.5,66.6,21,67.5,125.7,89.365005
6365,2025-09-23 05:00:00+00:00,Dubai,752,75.8,72.8,31,68,135,89.21666
6366,2025-09-23 06:00:00+00:00,Dubai,718,74.6,75.4,41,67.3,136.9,89.09166
6367,2025-09-23 07:00:00+00:00,Dubai,799,75.1,72.8,49,65.7,136,88.875
6368,2025-09-23 08:00:00+00:00,Dubai,924,76.1,66.6,57,63.8,134.1,88.61167
6369,2025-09-23 09:00:00+00:00,Dubai,958,74.6,59.1,68,62.2,130.4,88.513336
6370,2025-09-23 10:00:00+00:00,Dubai,808,68.7,49.7,84,59.6,124.8,88.7
6371,2025-09-23 11:00:00+00:00,Dubai,568,60.3,39,103,56.6,117.8,89.01
6372,2025-09-23 12:00:00+00:00,Dubai,389,48.2,34.2,101,72.2,157.9,89.37667
6373,2025-09-23 13:00:00+00:00,Dubai,338,45,30.1,99,69.4,150.4,89.76666
6374,2025-09-23 14:00:00+00:00,Dubai,348,40.6,24.5,97,65.7,143,90.12666
6375,2025-09-23 15:00:00+00:00,Dubai,374,36.4,20.2,95,62.4,136,90.35
6376,2025-09-23 16:00:00+00:00,Dubai,407,32.7,18.7,93,60.5,131.3,90.496666
6377,2025-09-23 17:00:00+00:00,Dubai,457,29.2,18.6,90,58.6,126.2,90.59
6378,2025-09-23 18:00:00+00:00,Dubai,505,27.1,18.8,88,56.2,120.6,90.61
6379,2025-09-23 19:00:00+00:00,Dubai,561,27.5,19.2,85,54.4,114.8,90.564995
6380,2025-09-23 20:00:00+00:00,Dubai,614,29.3,19.8,83,51.8,106.6,90.5
6381,2025-09-23 21:00:00+00:00,Dubai,619,30.3,19.8,81,47.6,97.3,90.333336
6382,2025-09-23 22:00:00+00:00,Dubai,529,28.8,18.6,82,43.1,87.1,90.05334
6383,2025-09-23 23:00:00+00:00,Dubai,390,26.5,16.7,84,38.6,76.8,89.64168
6384,2025-09-24 00:00:00+00:00,Dubai,291,21.7,13.6,93,33.6,64,89.105
6385,2025-09-24 01:00:00+00:00,Dubai,278,26,14.2,86,30.2,56.9,88.32001
6386,2025-09-24 02:00:00+00:00,Dubai,306,31.6,15,78,27.4,50.3,87.38667
6387,2025-09-24 03:00:00+00:00,Dubai,328,33.7,15.2,80,28.5,46.4,86.315
6388,2025-09-24 04:00:00+00:00,Dubai,330,29.1,14.2,100,27.5,42.4,85.104996
6389,2025-09-24 05:00:00+00:00,Dubai,326,21.1,12.6,130,25.6,37.5,83.71667
6390,2025-09-24 06:00:00+00:00,Dubai,314,14.5,11.1,154,24.9,36.8,82.09167
6391,2025-09-24 07:00:00+00:00,Dubai,288,11.1,10.1,166,25.3,38.9,80.423325
6392,2025-09-24 08:00:00+00:00,Dubai,254,9.1,9.3,171,27.1,44.4,78.805
6393,2025-09-24 09:00:00+00:00,Dubai,229,8.1,8.7,171,28.7,52.6,77.31
6394,2025-09-24 10:00:00+00:00,Dubai,218,8.3,8.4,165,29.3,61.7,76.01334
6395,2025-09-24 11:00:00+00:00,Dubai,216,9.5,8.3,154,28.3,67.5,74.96167
6396,2025-09-24 12:00:00+00:00,Dubai,221,11.9,8.6,140,22.5,52.5,74.12334
6397,2025-09-24 13:00:00+00:00,Dubai,236,12.5,8,136,21.5,52.9,72.36667
6398,2025-09-24 14:00:00+00:00,Dubai,259,13.4,7.1,130,20.4,51.2,70.74167
6399,2025-09-24 15:00:00+00:00,Dubai,283,14.5,6.6,126,19.7,48.9,69.21166
6400,2025-09-24 16:00:00+00:00,Dubai,305,15.7,6.8,125,19.6,48.1,67.76
6401,2025-09-24 17:00:00+00:00,Dubai,329,17.1,7.4,126,20.1,47.4,66.37334
6402,2025-09-24 18:00:00+00:00,Dubai,353,18.8,8.1,125,22.1,48.4,65.06333
6403,2025-09-24 19:00:00+00:00,Dubai,385,21.5,8.9,121,23.2,48.7,63.926662
6404,2025-09-24 20:00:00+00:00,Dubai,418,24.5,9.7,116,22.8,47.3,62.886665
6405,2025-09-24 21:00:00+00:00,Dubai,430,26.5,10.4,112,21.2,44.1,61.919994
6406,2025-09-24 22:00:00+00:00,Dubai,404,26.2,10.5,111,19.6,40.3,61.039997
6407,2025-09-24 23:00:00+00:00,Dubai,357,25,10.4,110,18.3,37,60.256668
6408,2025-09-25 00:00:00+00:00,Dubai,314,28,15.2,97,18.7,32.9,57.9
6409,2025-09-25 01:00:00+00:00,Dubai,281,31.2,17.7,91,17.9,30.9,55.416664
6410,2025-09-25 02:00:00+00:00,Dubai,252,35.6,21.1,83,18,29.8,53.366676
6411,2025-09-25 03:00:00+00:00,Dubai,233,39.1,23.4,79,20.4,31.9,51.80001
6412,2025-09-25 04:00:00+00:00,Dubai,233,40.7,23.3,84,23.5,37.5,50.450012
6413,2025-09-25 05:00:00+00:00,Dubai,244,41.3,22,94,23.3,37.7,49.783348
6414,2025-09-25 06:00:00+00:00,Dubai,248,41.5,21.3,103,24.7,41.6,49.399994
6415,2025-09-25 07:00:00+00:00,Dubai,230,41.1,21.8,110,27.2,47,49.516663
6416,2025-09-25 08:00:00+00:00,Dubai,205,40.3,22.8,118,29.9,53,52
6417,2025-09-25 09:00:00+00:00,Dubai,205,40.8,24.2,124,33.1,59,56
6418,2025-09-25 10:00:00+00:00,Dubai,254,44.2,26.6,130,34,59.3,60
6419,2025-09-25 11:00:00+00:00,Dubai,328,48.8,29.4,134,32.8,54.2,60.727272
6420,2025-09-25 12:00:00+00:00,Dubai,383,43.3,25.2,129,29.2,44.1,59.333336
6421,2025-09-25 13:00:00+00:00,Dubai,388,40.3,23,130,29.9,43.9,60
6422,2025-09-25 14:00:00+00:00,Dubai,374,36.2,19.9,131,28.6,41.6,60.181816
6423,2025-09-25 15:00:00+00:00,Dubai,391,33.4,18.1,131,26.7,38.1,60.181816
6424,2025-09-25 16:00:00+00:00,Dubai,462,32.7,18.3,130,25.9,36.9,60
6425,2025-09-25 17:00:00+00:00,Dubai,564,33.2,19.7,128,26.1,37.1,58.666668
6426,2025-09-25 18:00:00+00:00,Dubai,676,35,21.8,125,27.5,39.3,59.516663
6427,2025-09-25 19:00:00+00:00,Dubai,821,38.5,24.7,120,29.7,42,60.083332
6428,2025-09-25 20:00:00+00:00,Dubai,977,43.3,28.2,113,31.8,44.2,60.300003
6429,2025-09-25 21:00:00+00:00,Dubai,1056,47.4,31.7,105,34,47.6,60.6
6430,2025-09-25 22:00:00+00:00,Dubai,996,49.6,35,97,36.7,52.9,61.02667
6431,2025-09-25 23:00:00+00:00,Dubai,859,51.1,38.2,89,40.3,59.4,61.596664
6432,2025-09-26 00:00:00+00:00,Dubai,746,68.7,38.6,42,40.7,65.7,62.329998
6433,2025-09-26 01:00:00+00:00,Dubai,693,72.5,43.6,39,43.2,71.2,63.063335
6434,2025-09-26 02:00:00+00:00,Dubai,664,77.7,50.6,34,44.5,72.2,63.906666
6435,2025-09-26 03:00:00+00:00,Dubai,652,80.6,56.4,35,46.8,71.9,64.79
6436,2025-09-26 04:00:00+00:00,Dubai,671,79.4,60.6,44,47,75.9,65.670006
6437,2025-09-26 05:00:00+00:00,Dubai,708,76,63.7,57,48.1,89.4,66.45333
6438,2025-09-26 06:00:00+00:00,Dubai,714,72.1,64,71,51.5,107.3,67.28
6439,2025-09-26 07:00:00+00:00,Dubai,661,68.3,60.2,85,54.6,123.9,68.17333
6440,2025-09-26 08:00:00+00:00,Dubai,577,64,53.8,99,56.2,132.2,69.08667
6441,2025-09-26 09:00:00+00:00,Dubai,499,59.3,47.1,111,55.6,129.9,69.96333
6442,2025-09-26 10:00:00+00:00,Dubai,433,53.9,40.8,121,52.3,119,70.71333
6443,2025-09-26 11:00:00+00:00,Dubai,373,48.1,34.2,128,47.3,105.9,71.323326
6444,2025-09-26 12:00:00+00:00,Dubai,336,54.9,37.7,147,48,99,71.80666
6445,2025-09-26 13:00:00+00:00,Dubai,327,49.5,32.2,141,44.9,92.4,72.43333
6446,2025-09-26 14:00:00+00:00,Dubai,341,42,24.7,133,43,89.2,72.933334
6447,2025-09-26 15:00:00+00:00,Dubai,379,36.1,19.3,127,40.3,84.3,73.41333
6448,2025-09-26 16:00:00+00:00,Dubai,457,33.2,17.9,125,38.2,80.3,73.86666
6449,2025-09-26 17:00:00+00:00,Dubai,560,31.8,18.6,124,37.1,78.2,74.276665
6450,2025-09-26 18:00:00+00:00,Dubai,640,31.8,19.7,121,37.4,79.2,74.64333
6451,2025-09-26 19:00:00+00:00,Dubai,688,33.5,21,114,38.6,80.3,74.97333
6452,2025-09-26 20:00:00+00:00,Dubai,713,36.5,22.7,106,40,82,75.27
6453,2025-09-26 21:00:00+00:00,Dubai,699,39,24.1,98,41.1,83.4,75.543335
6454,2025-09-26 22:00:00+00:00,Dubai,621,39.8,24.8,92,41.9,85,75.78
6455,2025-09-26 23:00:00+00:00,Dubai,504,40.2,25.2,85,42.7,86.8,75.95333
6456,2025-09-27 00:00:00+00:00,Dubai,407,48.7,23.6,46,43.1,86.4,76.409996
6457,2025-09-27 01:00:00+00:00,Dubai,359,50.6,24.9,38,39.3,83.1,76.755
6458,2025-09-27 02:00:00+00:00,Dubai,332,53.1,26.6,28,38.2,81.3,76.95334
6459,2025-09-27 03:00:00+00:00,Dubai,300,54,28,24,39.7,81.3,77.10501
6460,2025-09-27 04:00:00+00:00,Dubai,247,51.9,28.5,31,42.6,87.5,77.261665
6461,2025-09-27 05:00:00+00:00,Dubai,190,48.3,28.6,45,44.2,99.7,77.455
6462,2025-09-27 06:00:00+00:00,Dubai,150,45.6,29.3,60,46.2,113.9,77.62666
6463,2025-09-27 07:00:00+00:00,Dubai,131,45.2,31.7,77,50.4,132.7,77.73667
6464,2025-09-27 08:00:00+00:00,Dubai,130,45.7,34.6,95,55.6,145.8,77.88333
6465,2025-09-27 09:00:00+00:00,Dubai,160,44.9,35.2,107,60.1,143,78.11001
6466,2025-09-27 10:00:00+00:00,Dubai,245,41.3,31.5,108,49.5,116.4,78.32833
6467,2025-09-27 11:00:00+00:00,Dubai,361,36.4,25.4,102,41.3,96.9,78.284996
6468,2025-09-27 12:00:00+00:00,Dubai,445,43.5,33.3,87,44.5,95.2,78.135
6469,2025-09-27 13:00:00+00:00,Dubai,462,41.6,28.9,88,40.9,86.8,78.07166
6470,2025-09-27 14:00:00+00:00,Dubai,446,38.9,22.9,89,38.9,83.4,77.97833
6471,2025-09-27 15:00:00+00:00,Dubai,444,36.5,18.5,91,37.4,82.2,77.88167
6472,2025-09-27 16:00:00+00:00,Dubai,481,34.1,17,94,36.4,81.5,77.846664
6473,2025-09-27 17:00:00+00:00,Dubai,531,32,17.1,98,35.9,81.3,77.86666
6474,2025-09-27 18:00:00+00:00,Dubai,560,32.1,18,98,36.2,78.9,77.918335
6475,2025-09-27 19:00:00+00:00,Dubai,555,36.5,19.9,92,38,78,77.91333
6476,2025-09-27 20:00:00+00:00,Dubai,529,43.1,22.6,82,40.5,79.9,77.875
6477,2025-09-27 21:00:00+00:00,Dubai,486,47.6,24.6,74,42,80.1,77.84
6478,2025-09-27 22:00:00+00:00,Dubai,413,47.2,25.1,72,41.7,78.7,77.785
6479,2025-09-27 23:00:00+00:00,Dubai,322,44.7,24.9,72,40,74.7,77.68
6480,2025-09-28 00:00:00+00:00,Dubai,255,53,22.2,57,38.6,69.2,77.47833
6481,2025-09-28 01:00:00+00:00,Dubai,234,54.5,24.4,58,36.2,65.2,77.191666
6482,2025-09-28 02:00:00+00:00,Dubai,235,56.6,27.5,60,36,64,76.893326
6483,2025-09-28 03:00:00+00:00,Dubai,231,58,30.9,61,40.4,69.2,76.605
6484,2025-09-28 04:00:00+00:00,Dubai,194,57.9,34.6,61,44.6,73.3,76.403336
6485,2025-09-28 05:00:00+00:00,Dubai,151,57.1,38.5,60,42.6,77.8,76.16667
6486,2025-09-28 06:00:00+00:00,Dubai,155,56.3,41.6,61,44.5,96.9,75.80167
6487,2025-09-28 07:00:00+00:00,Dubai,256,56.5,44.2,65,45.3,109,75.51833
6488,2025-09-28 08:00:00+00:00,Dubai,404,56.8,46,71,47.8,113.4,75.12333
6489,2025-09-28 09:00:00+00:00,Dubai,500,54.7,44.7,82,47.6,106.4,74.58333
6490,2025-09-28 10:00:00+00:00,Dubai,492,48.1,37.9,104,42.5,87.1,73.97333
6491,2025-09-28 11:00:00+00:00,Dubai,433,39.1,28,130,37.3,68.9,73.485
6492,2025-09-28 12:00:00+00:00,Dubai,380,27.6,20.3,132,37,68.7,73.01833
6493,2025-09-28 13:00:00+00:00,Dubai,338,26.2,19,127,37.4,65.4,72.57667
6494,2025-09-28 14:00:00+00:00,Dubai,303,24.4,17.3,120,38.9,64.5,72.22001
6495,2025-09-28 15:00:00+00:00,Dubai,321,23.5,16.4,114,40.2,65,72.16
6496,2025-09-28 16:00:00+00:00,Dubai,434,24.4,17.3,110,40.4,65.9,72.253334
6497,2025-09-28 17:00:00+00:00,Dubai,599,26.3,19,107,40.9,65.9,72.386665
6498,2025-09-28 18:00:00+00:00,Dubai,736,28.3,20.5,104,40.3,65.2,72.55334
6499,2025-09-28 19:00:00+00:00,Dubai,832,30.4,21.4,100,38.3,62.6,72.69
6500,2025-09-28 20:00:00+00:00,Dubai,899,32.6,22,95,35.6,59.5,72.700005
6501,2025-09-28 21:00:00+00:00,Dubai,890,34,22.1,91,33.5,56.9,72.53667
6502,2025-09-28 22:00:00+00:00,Dubai,737,33.8,21.2,87,31.4,52.4,72.253334
6503,2025-09-28 23:00:00+00:00,Dubai,508,32.9,19.8,82,28.5,47.7,71.91
6504,2025-09-29 00:00:00+00:00,Dubai,363,21.7,14.1,96,22.1,46.6,71.52667
6505,2025-09-29 01:00:00+00:00,Dubai,398,25.7,15.2,90,21.4,44.5,70.97667
6506,2025-09-29 02:00:00+00:00,Dubai,517,31.1,16.8,83,21.5,43.3,70.48333
6507,2025-09-29 03:00:00+00:00,Dubai,588,34.4,18.3,79,24.9,45.1,70
6508,2025-09-29 04:00:00+00:00,Dubai,550,33.8,19.9,81,28.3,48.8,69.48333
6509,2025-09-29 05:00:00+00:00,Dubai,465,31,21.6,87,29,50.9,68.94
6510,2025-09-29 06:00:00+00:00,Dubai,387,27.7,22.2,97,28.4,51.2,68.486664
6511,2025-09-29 07:00:00+00:00,Dubai,329,23.7,21.1,114,28.9,51.8,67.95
6512,2025-09-29 08:00:00+00:00,Dubai,279,19.1,19.1,134,30.2,53.8,67.403336
6513,2025-09-29 09:00:00+00:00,Dubai,251,16.2,17.3,150,31.5,56.5,66.816666
6514,2025-09-29 10:00:00+00:00,Dubai,257,16.1,16.3,158,32.5,58,66.28
6515,2025-09-29 11:00:00+00:00,Dubai,286,17.5,15.5,162,31.9,57.4,65.94667
6516,2025-09-29 12:00:00+00:00,Dubai,316,19.3,15.7,166,38.6,72.9,66.545456
6517,2025-09-29 13:00:00+00:00,Dubai,344,20.8,15.6,162,38.9,71.2,65.82
6518,2025-09-29 14:00:00+00:00,Dubai,372,22.9,15.3,156,38.2,69.8,65.869995
6519,2025-09-29 15:00:00+00:00,Dubai,393,23.9,15,150,36.6,66.6,65.846664
6520,2025-09-29 16:00:00+00:00,Dubai,394,22.7,14.3,146,33.9,63.8,65.72667
6521,2025-09-29 17:00:00+00:00,Dubai,386,20.4,13.5,143,31.7,60.5,65.509995
6522,2025-09-29 18:00:00+00:00,Dubai,396,19.5,13.4,139,31,59.5,65.20333
6523,2025-09-29 19:00:00+00:00,Dubai,454,21.3,14.5,133,31.4,60.5,64.89333
6524,2025-09-29 20:00:00+00:00,Dubai,531,24.4,16.3,127,30.9,60.3,64.66333
6525,2025-09-29 21:00:00+00:00,Dubai,558,26.8,17.7,121,29.3,59.1,64.50667
6526,2025-09-29 22:00:00+00:00,Dubai,485,26.8,18.1,117,28.1,57.6,64.36667
6527,2025-09-29 23:00:00+00:00,Dubai,364,26,18.2,113,27.2,55.5,64.25667
6528,2025-09-30 00:00:00+00:00,Dubai,282,27.8,20.5,106,28.3,53,64.21333
6529,2025-09-30 01:00:00+00:00,Dubai,288,31.8,22.7,100,28.8,53,64.42
6530,2025-09-30 02:00:00+00:00,Dubai,333,37.3,26,93,30.6,55.3,64.666664
6531,2025-09-30 03:00:00+00:00,Dubai,365,42.3,29.7,89,34.5,58.7,64.97
6532,2025-09-30 04:00:00+00:00,Dubai,335,46.2,34.4,92,35.9,61,65.29
6533,2025-09-30 05:00:00+00:00,Dubai,291,49.4,39.5,99,36,65,65.543335
6534,2025-09-30 06:00:00+00:00,Dubai,324,51.2,42.9,106,37.7,67.8,65.776665
6535,2025-09-30 07:00:00+00:00,Dubai,540,51.1,43.9,114,39.1,68.9,66.08666
6536,2025-09-30 08:00:00+00:00,Dubai,834,49.5,43.1,123,38.1,65.4,66.42667
6537,2025-09-30 09:00:00+00:00,Dubai,976,47,40.9,129,36,60.5,66.689995
6538,2025-09-30 10:00:00+00:00,Dubai,812,43.1,36.6,133,34.7,56.8,66.84
6539,2025-09-30 11:00:00+00:00,Dubai,498,38.3,30.9,135,32.7,52.4,66.91333
6540,2025-09-30 12:00:00+00:00,Dubai,268,25.8,20.8,150,32.1,51.7,66.939995
6541,2025-09-30 13:00:00+00:00,Dubai,221,27.2,19.3,144,30.7,48.1,66.723335
6542,2025-09-30 14:00:00+00:00,Dubai,258,29,17.1,135,31.2,47.3,66.45
6543,2025-09-30 15:00:00+00:00,Dubai,324,30.2,15.7,130,33.2,48.2,66.21667
6544,2025-09-30 16:00:00+00:00,Dubai,421,30.2,15.6,131,35.6,49.5,66.10333
6545,2025-09-30 17:00:00+00:00,Dubai,546,29.5,16.1,135,37.5,50.8,66.16
6546,2025-09-30 18:00:00+00:00,Dubai,634,28.9,16.6,137,37,50.3,66.35333
6547,2025-09-30 19:00:00+00:00,Dubai,651,28.4,16.8,136,36.4,51.1,66.55334
6548,2025-09-30 20:00:00+00:00,Dubai,629,28,17.1,134,38,56.2,66.72
6549,2025-09-30 21:00:00+00:00,Dubai,604,27.7,17.2,130,38.9,61.2,66.956665
6550,2025-09-30 22:00:00+00:00,Dubai,576,27.2,16.8,122,38.9,63.3,67.27667
6551,2025-09-30 23:00:00+00:00,Dubai,543,26.8,16.3,112,38.9,63.1,67.63667
6552,2025-10-01 00:00:00+00:00,Dubai,536,25,17.2,103,38.9,64.7,68.026665
6553,2025-10-01 01:00:00+00:00,Dubai,573,31.1,21,93,39.7,66.4,68.380005
6554,2025-10-01 02:00:00+00:00,Dubai,635,39.4,26.2,81,40.6,69.2,68.74334
6555,2025-10-01 03:00:00+00:00,Dubai,698,45.4,30.7,75,41.6,69.4,69.076675
6556,2025-10-01 04:00:00+00:00,Dubai,784,47.2,33.9,81,42.8,72.6,69.31334
6557,2025-10-01 05:00:00+00:00,Dubai,871,46.6,36.4,95,40.5,75,69.543335
6558,2025-10-01 06:00:00+00:00,Dubai,866,44.4,37,108,40.5,78.5,69.69334
6559,2025-10-01 07:00:00+00:00,Dubai,682,39.9,34.7,121,41.1,78.9,69.78667
6560,2025-10-01 08:00:00+00:00,Dubai,406,33.8,30.6,134,40.6,76.6,69.85333
6561,2025-10-01 09:00:00+00:00,Dubai,209,28.7,26.7,144,38.6,71.7,69.93667
6562,2025-10-01 10:00:00+00:00,Dubai,169,25.6,23.4,149,36.6,66.6,70.02333
6563,2025-10-01 11:00:00+00:00,Dubai,207,23.4,20.2,150,34.6,61.7,70.08666
6564,2025-10-01 12:00:00+00:00,Dubai,257,21.7,17,167,40,72.6,70.149994
6565,2025-10-01 13:00:00+00:00,Dubai,308,22.3,16.3,164,39.8,72.4,70.41333
6566,2025-10-01 14:00:00+00:00,Dubai,372,23,15.2,159,39.9,73.1,70.71666
6567,2025-10-01 15:00:00+00:00,Dubai,418,23,14.3,154,39.6,75,71.00666
6568,2025-10-01 16:00:00+00:00,Dubai,426,21.7,13.6,150,38.4,77.1,71.22
